index,u,v
1,0.7630208333333334,0.4661458333333333
2,0.7703125,0.4708333333333333
3,0.7755208333333333,0.48072916666666665
4,0.7786458333333334,0.4947916666666667
5,0.7776041666666667,0.5072916666666667
14,0.7822916666666667,0.465625
15,0.7901041666666667,0.46875
16,0.796875,0.48020833333333335
17,0.7984375,0.49322916666666666
18,0.7994791666666666,0.5052083333333334
27,0.8088541666666667,0.4661458333333333
28,0.8177083333333334,0.475
29,0.821875,0.48854166666666665
30,0.8208333333333333,0.5005208333333333
31,0.8182291666666667,0.5088541666666667
38,0.825,0.4635416666666667
39,0.834375,0.4666666666666667
40,0.8411458333333334,0.478125
41,0.84375,0.49166666666666664
42,0.8427083333333333,0.5010416666666667
43,0.8375,0.5072916666666667
50,0.8541666666666666,0.4635416666666667
51,0.8614583333333333,0.471875
52,0.8640625,0.4859375
53,0.8635416666666667,0.496875
54,0.8583333333333333,0.5026041666666666
60,0.8661458333333333,0.459375
61,0.8755208333333333,0.46458333333333335
62,0.8817708333333333,0.47604166666666664
63,0.8822916666666667,0.4895833333333333
72,0.7776041666666667,0.46770833333333334
73,0.784375,0.47604166666666664
74,0.7885416666666667,0.48854166666666665
75,0.7890625,0.5020833333333333
84,0.7927083333333333,0.46510416666666665
85,0.8015625,0.46875
86,0.8072916666666666,0.48020833333333335
87,0.8109375,0.49322916666666666
88,0.8104166666666667,0.5046875
96,0.8151041666666666,0.46510416666666665
97,0.8239583333333333,0.46875
98,0.83125,0.4796875
99,0.8338541666666667,0.49322916666666666
100,0.8322916666666667,0.5041666666666667
108,0.8421875,0.4661458333333333
109,0.8510416666666667,0.4734375
110,0.8557291666666667,0.48541666666666666
111,0.8546875,0.4973958333333333
119,0.8630208333333333,0.4625
120,0.8713541666666667,0.47239583333333335
121,0.8755208333333333,0.48489583333333336
122,0.8739583333333333,0.4953125
260,0.6328125,0.46197916666666666
262,0.6192708333333333,0.4546875
263,0.6166666666666667,0.4479166666666667
322,0.6317708333333333,0.44947916666666665
323,0.6364583333333333,0.45625
324,0.6395833333333333,0.4671875
340,0.6369791666666667,0.45260416666666664
341,0.6432291666666666,0.45625
342,0.6473958333333333,0.4640625
343,0.65,0.475
358,0.6505208333333333,0.45625
359,0.6557291666666667,0.4609375
360,0.6567708333333333,0.4703125
376,0.6645833333333333,0.4635416666666667
377,0.6677083333333333,0.47291666666666665
384,0.6744791666666666,0.4739583333333333
385,0.6776041666666667,0.4859375
398,0.6859375,0.4640625
399,0.6911458333333333,0.46822916666666664
400,0.696875,0.47760416666666666
401,0.7,0.4895833333333333
414,0.7114583333333333,0.46875
415,0.7177083333333333,0.47604166666666664
416,0.721875,0.4864583333333333
417,0.7244791666666667,0.5
429,0.7369791666666666,0.46979166666666666
430,0.7416666666666667,0.478125
431,0.7463541666666667,0.490625
432,0.7463541666666667,0.5046875
443,0.7583333333333333,0.4703125
444,0.7645833333333333,0.4791666666666667
445,0.7682291666666666,0.4921875
446,0.7677083333333333,0.5057291666666667
455,0.6765625,0.4630208333333333
456,0.6817708333333333,0.46822916666666664
457,0.6864583333333333,0.47708333333333336
458,0.6885416666666667,0.48854166666666665
471,0.7015625,0.46822916666666664
472,0.7057291666666666,0.4744791666666667
473,0.7104166666666667,0.48541666666666666
486,0.7234375,0.46822916666666664
487,0.7286458333333333,0.47552083333333334
488,0.7338541666666667,0.48541666666666666
489,0.7369791666666666,0.49947916666666664
500,0.7432291666666667,0.4666666666666667
501,0.7510416666666667,0.47291666666666665
502,0.7546875,0.48385416666666664
503,0.7578125,0.496875
504,0.7567708333333333,0.509375
581,0.8255208333333334,0.5125
582,0.8338541666666667,0.5203125
583,0.8401041666666667,0.5348958333333333
584,0.8411458333333334,0.5505208333333333
585,0.8401041666666667,0.565625
586,0.8359375,0.5739583333333333
595,0.8588541666666667,0.5171875
596,0.8661458333333333,0.5296875
597,0.8677083333333333,0.5463541666666667
598,0.8661458333333333,0.5604166666666667
599,0.8625,0.5713541666666667
607,0.8760416666666667,0.5125
608,0.8864583333333333,0.5182291666666666
609,0.89375,0.5328125
610,0.89375,0.5479166666666667
611,0.8927083333333333,0.5619791666666667
612,0.8890625,0.5713541666666667
621,0.91875,0.5291666666666667
622,0.921875,0.54375
623,0.9197916666666667,0.5588541666666667
624,0.915625,0.5671875
631,0.928125,0.5130208333333334
632,0.9380208333333333,0.5208333333333334
633,0.9442708333333333,0.5359375
634,0.9458333333333333,0.5510416666666667
635,0.9421875,0.5640625
636,0.9359375,0.5697916666666667
641,0.7130208333333333,0.5052083333333334
642,0.7145833333333333,0.5166666666666667
643,0.7161458333333334,0.5317708333333333
644,0.7161458333333334,0.5479166666666667
645,0.7151041666666667,0.5619791666666667
646,0.7135416666666666,0.5713541666666667
647,0.7119791666666667,0.575
656,0.7333333333333333,0.5026041666666666
657,0.7385416666666667,0.5088541666666667
658,0.7427083333333333,0.5192708333333333
659,0.7442708333333333,0.5338541666666666
660,0.7427083333333333,0.5494791666666666
661,0.740625,0.5635416666666667
662,0.7385416666666667,0.5734375
663,0.7364583333333333,0.5776041666666667
672,0.7598958333333333,0.5067708333333333
673,0.7651041666666667,0.515625
674,0.7713541666666667,0.5270833333333333
675,0.7729166666666667,0.5427083333333333
676,0.7729166666666667,0.5583333333333333
677,0.7708333333333334,0.5713541666666667
678,0.7677083333333333,0.5786458333333333
686,0.7786458333333334,0.5083333333333333
687,0.7869791666666667,0.5098958333333333
688,0.7942708333333334,0.5171875
689,0.7994791666666666,0.5296875
690,0.8020833333333334,0.5453125
691,0.8015625,0.5614583333333333
692,0.7984375,0.5723958333333333
693,0.7942708333333334,0.578125
702,0.8182291666666667,0.5166666666666667
703,0.8234375,0.5307291666666667
704,0.8260416666666667,0.5432291666666667
705,0.8286458333333333,0.5583333333333333
706,0.8260416666666667,0.5703125
707,0.8229166666666666,0.5770833333333333
715,0.8390625,0.5119791666666667
716,0.8473958333333333,0.51875
717,0.8536458333333333,0.5322916666666667
718,0.8552083333333333,0.5479166666666667
719,0.853125,0.5625
720,0.85,0.5729166666666666
728,0.8645833333333334,0.5119791666666667
729,0.8729166666666667,0.51875
730,0.8791666666666667,0.5317708333333333
731,0.8817708333333333,0.546875
732,0.8802083333333334,0.5614583333333333
733,0.8760416666666667,0.571875
741,0.8942708333333333,0.5119791666666667
742,0.903125,0.5213541666666667
743,0.9072916666666667,0.5364583333333334
744,0.9088541666666666,0.5515625
