index,u,v
6,0.815625,0.51875
7,0.8260416666666667,0.525
8,0.8322916666666667,0.5364583333333334
9,0.8354166666666667,0.5536458333333333
10,0.8317708333333333,0.5666666666666667
11,0.8270833333333333,0.5760416666666667
19,0.8453125,0.525
20,0.853125,0.5333333333333333
21,0.8583333333333333,0.5479166666666667
22,0.8572916666666667,0.5625
23,0.8515625,0.5744791666666667
31,0.8671875,0.5286458333333334
32,0.8770833333333333,0.5369791666666667
33,0.8822916666666667,0.5505208333333333
34,0.88125,0.5666666666666667
35,0.8755208333333333,0.5770833333333333
42,0.8859375,0.5302083333333333
43,0.8953125,0.5364583333333334
44,0.9041666666666667,0.5479166666666667
45,0.9057291666666667,0.5640625
46,0.9015625,0.5770833333333333
53,0.90625,0.5338541666666666
54,0.9166666666666666,0.5390625
55,0.925,0.5510416666666667
56,0.9265625,0.5666666666666667
57,0.9223958333333333,0.5791666666666667
64,0.8078125,0.5223958333333333
65,0.8145833333333333,0.5322916666666667
66,0.8192708333333333,0.546875
67,0.8177083333333334,0.5630208333333333
68,0.8145833333333333,0.5739583333333333
69,0.8088541666666667,0.5770833333333333
76,0.8265625,0.5197916666666667
77,0.8359375,0.5255208333333333
78,0.8432291666666667,0.5380208333333333
79,0.8463541666666666,0.553125
80,0.8432291666666667,0.5666666666666667
81,0.8380208333333333,0.5770833333333333
89,0.8578125,0.5270833333333333
90,0.8671875,0.5380208333333333
91,0.8708333333333333,0.5520833333333334
92,0.8682291666666667,0.5671875
93,0.8635416666666667,0.5765625
94,0.8552083333333333,0.5802083333333333
100,0.8739583333333333,0.5276041666666667
101,0.8838541666666667,0.5338541666666666
102,0.8901041666666667,0.5458333333333333
103,0.8932291666666666,0.5614583333333333
104,0.8890625,0.5744791666666667
105,0.8828125,0.5822916666666667
111,0.8953125,0.5317708333333333
112,0.9052083333333333,0.5364583333333334
113,0.9135416666666667,0.5479166666666667
114,0.9177083333333333,0.5630208333333333
115,0.9145833333333333,0.5760416666666667
122,0.9182291666666667,0.5348958333333333
123,0.9286458333333333,0.5416666666666666
124,0.9359375,0.5546875
125,0.9359375,0.5697916666666667
126,0.9291666666666667,0.5802083333333333
268,0.6151041666666667,0.5817708333333333
269,0.6203125,0.578125
270,0.6260416666666667,0.5703125
271,0.6296875,0.5598958333333334
272,0.63125,0.5463541666666667
273,0.6296875,0.5307291666666667
274,0.6276041666666666,0.5166666666666667
275,0.6234375,0.5041666666666667
276,0.6208333333333333,0.49375
278,0.6359375,0.4984375
279,0.6401041666666667,0.5098958333333333
280,0.6427083333333333,0.5229166666666667
281,0.6427083333333333,0.5380208333333333
282,0.6421875,0.553125
283,0.6395833333333333,0.5661458333333333
284,0.6375,0.5755208333333334
328,0.6453125,0.4984375
329,0.6453125,0.5
330,0.6479166666666667,0.5046875
331,0.6510416666666666,0.5161458333333333
332,0.653125,0.5291666666666667
333,0.6541666666666667,0.5458333333333333
334,0.6526041666666667,0.5598958333333334
335,0.65,0.571875
336,0.6479166666666667,0.5796875
346,0.6557291666666667,0.5015625
347,0.6578125,0.5010416666666667
348,0.6598958333333333,0.5052083333333334
349,0.6630208333333333,0.515625
350,0.6645833333333333,0.5302083333333333
351,0.6651041666666667,0.5458333333333333
352,0.6651041666666667,0.5609375
353,0.6630208333333333,0.5729166666666666
354,0.6614583333333334,0.5807291666666666
364,0.6677083333333333,0.5015625
365,0.6708333333333333,0.5052083333333334
366,0.675,0.5145833333333333
367,0.6770833333333334,0.5265625
368,0.6786458333333333,0.5416666666666666
369,0.6786458333333333,0.5583333333333333
370,0.678125,0.5713541666666667
371,0.6765625,0.5791666666666667
372,0.6744791666666666,0.5828125
381,0.6838541666666667,0.5
382,0.6890625,0.5046875
383,0.6911458333333333,0.5171875
388,0.6942708333333333,0.5015625
389,0.6989583333333333,0.5057291666666667
390,0.703125,0.5166666666666667
391,0.7052083333333333,0.5307291666666667
392,0.7067708333333333,0.5458333333333333
393,0.7072916666666667,0.5609375
394,0.7057291666666666,0.5723958333333333
395,0.7046875,0.5791666666666667
404,0.7229166666666667,0.5036458333333333
405,0.7286458333333333,0.5098958333333333
406,0.7333333333333333,0.5223958333333333
407,0.7359375,0.5375
408,0.7354166666666667,0.553125
409,0.734375,0.5666666666666667
410,0.7317708333333334,0.575
419,0.7484375,0.5067708333333333
420,0.7557291666666667,0.5140625
421,0.7609375,0.5255208333333333
422,0.7630208333333334,0.540625
423,0.7640625,0.5552083333333333
424,0.7630208333333334,0.5682291666666667
425,0.7583333333333333,0.575
433,0.7713541666666667,0.5104166666666666
434,0.778125,0.5145833333333333
435,0.7854166666666667,0.5239583333333333
436,0.7901041666666667,0.5380208333333333
437,0.7927083333333333,0.553125
438,0.7901041666666667,0.5666666666666667
439,0.7869791666666667,0.575
447,0.7994791666666666,0.5197916666666667
448,0.6932291666666667,0.5354166666666667
449,0.6942708333333333,0.5510416666666667
450,0.6942708333333333,0.5661458333333333
451,0.6927083333333334,0.5755208333333334
452,0.6901041666666666,0.5802083333333333
461,0.709375,0.503125
462,0.7151041666666667,0.509375
463,0.71875,0.521875
464,0.721875,0.5369791666666667
465,0.7208333333333333,0.5520833333333334
466,0.7203125,0.5666666666666667
467,0.7192708333333333,0.575
476,0.734375,0.5046875
477,0.740625,0.5098958333333333
478,0.7453125,0.5213541666666667
479,0.7479166666666667,0.5354166666666667
480,0.7489583333333333,0.5510416666666667
481,0.7473958333333334,0.5651041666666666
482,0.7453125,0.5739583333333333
491,0.7635416666666667,0.5109375
492,0.7703125,0.5171875
493,0.7765625,0.5286458333333334
494,0.7791666666666667,0.5442708333333334
495,0.7786458333333334,0.5598958333333334
496,0.7744791666666667,0.5703125
497,0.7708333333333334,0.5755208333333334
505,0.7895833333333333,0.5151041666666667
506,0.7973958333333333,0.5229166666666667
507,0.8036458333333333,0.5338541666666666
508,0.8052083333333333,0.5494791666666666
509,0.8052083333333333,0.5651041666666666
510,0.7994791666666666,0.5744791666666667
576,0.80625,0.453125
577,0.8052083333333333,0.4661458333333333
578,0.8010416666666667,0.4744791666666667
586,0.8140625,0.41458333333333336
587,0.8229166666666666,0.42083333333333334
588,0.8286458333333333,0.43125
589,0.8322916666666667,0.4453125
590,0.83125,0.4609375
591,0.8270833333333333,0.4703125
592,0.8223958333333333,0.4739583333333333
600,0.8458333333333333,0.41875
601,0.8520833333333333,0.43020833333333336
602,0.8557291666666667,0.44427083333333334
603,0.8546875,0.4583333333333333
604,0.8510416666666667,0.46875
612,0.8635416666666667,0.4166666666666667
613,0.8734375,0.42239583333333336
