index,u,v
4,0.7880208333333333,0.5255208333333333
5,0.7958333333333333,0.5322916666666667
6,0.8026041666666667,0.5427083333333333
7,0.8083333333333333,0.5557291666666667
8,0.809375,0.5697916666666667
9,0.8067708333333333,0.5802083333333333
17,0.8114583333333333,0.5302083333333333
18,0.8208333333333333,0.5375
19,0.828125,0.5484375
20,0.83125,0.5630208333333333
21,0.8302083333333333,0.5760416666666667
22,0.8239583333333333,0.5833333333333334
30,0.8416666666666667,0.5375
31,0.8489583333333334,0.5489583333333333
32,0.8526041666666667,0.5625
33,0.8520833333333333,0.5755208333333334
34,0.8458333333333333,0.5828125
40,0.8479166666666667,0.5322916666666667
41,0.8588541666666667,0.534375
42,0.8666666666666667,0.5432291666666667
43,0.8723958333333334,0.5557291666666667
44,0.8734375,0.5697916666666667
45,0.8692708333333333,0.5802083333333333
52,0.8776041666666666,0.534375
53,0.8869791666666667,0.5432291666666667
54,0.8927083333333333,0.5552083333333333
55,0.89375,0.5697916666666667
56,0.8885416666666667,0.5786458333333333
63,0.9,0.5385416666666667
64,0.79375,0.5505208333333333
65,0.7958333333333333,0.5645833333333333
66,0.7932291666666667,0.5776041666666667
67,0.7890625,0.5848958333333333
75,0.8057291666666667,0.53125
76,0.8130208333333333,0.5411458333333333
77,0.81875,0.5536458333333333
78,0.8208333333333333,0.56875
79,0.8166666666666667,0.5791666666666667
80,0.8109375,0.5838541666666667
87,0.8239583333333333,0.5317708333333333
88,0.8328125,0.5390625
89,0.8401041666666667,0.5510416666666667
90,0.8432291666666667,0.5651041666666666
91,0.8401041666666667,0.578125
92,0.834375,0.584375
99,0.8484375,0.5328125
100,0.8572916666666667,0.5421875
101,0.8619791666666666,0.5557291666666667
102,0.8619791666666666,0.5697916666666667
103,0.8588541666666667,0.5802083333333333
104,0.8510416666666667,0.5838541666666667
110,0.8677083333333333,0.5333333333333333
111,0.8765625,0.540625
112,0.8822916666666667,0.553125
113,0.8833333333333333,0.5671875
114,0.8807291666666667,0.5786458333333333
121,0.8880208333333334,0.5354166666666667
122,0.8973958333333333,0.5432291666666667
123,0.903125,0.5572916666666666
124,0.9020833333333333,0.5703125
125,0.8963541666666667,0.5791666666666667
270,0.6145833333333334,0.5807291666666666
271,0.6182291666666667,0.5807291666666666
272,0.6213541666666667,0.5770833333333333
273,0.6234375,0.56875
274,0.621875,0.5567708333333333
275,0.6203125,0.5432291666666667
276,0.6192708333333333,0.528125
278,0.634375,0.534375
279,0.6354166666666666,0.5473958333333333
280,0.6354166666666666,0.5614583333333333
281,0.6328125,0.5729166666666666
282,0.6302083333333334,0.5802083333333333
328,0.6447916666666667,0.5145833333333333
329,0.6427083333333333,0.5260416666666666
330,0.64375,0.5401041666666667
331,0.64375,0.5541666666666667
332,0.6447916666666667,0.5682291666666667
333,0.6427083333333333,0.5770833333333333
334,0.6401041666666667,0.5833333333333334
346,0.6541666666666667,0.515625
347,0.6546875,0.5260416666666666
348,0.6557291666666667,0.5385416666666667
349,0.6557291666666667,0.5536458333333333
350,0.6546875,0.5666666666666667
351,0.6520833333333333,0.578125
352,0.65,0.5838541666666667
362,0.6598958333333333,0.5098958333333333
363,0.6640625,0.5130208333333334
364,0.665625,0.521875
365,0.6666666666666666,0.5348958333333333
366,0.6671875,0.5494791666666666
367,0.6666666666666666,0.5630208333333333
368,0.6651041666666667,0.5739583333333333
369,0.6630208333333333,0.5822916666666667
380,0.6770833333333334,0.5151041666666667
381,0.6807291666666667,0.5234375
382,0.6828125,0.5364583333333334
383,0.6817708333333333,0.5520833333333334
387,0.6875,0.5171875
388,0.690625,0.5255208333333333
389,0.6932291666666667,0.5390625
390,0.6947916666666667,0.5536458333333333
391,0.69375,0.5677083333333334
392,0.690625,0.5760416666666667
393,0.6880208333333333,0.5822916666666667
402,0.7072916666666667,0.515625
403,0.7130208333333333,0.5203125
404,0.7182291666666667,0.5302083333333333
405,0.7213541666666666,0.5453125
406,0.7213541666666666,0.559375
407,0.7182291666666667,0.571875
408,0.7151041666666667,0.5802083333333333
417,0.73125,0.5161458333333333
418,0.7369791666666666,0.5213541666666667
419,0.7421875,0.5322916666666667
420,0.7453125,0.5463541666666667
421,0.746875,0.5609375
422,0.74375,0.5744791666666667
423,0.740625,0.5822916666666667
432,0.7572916666666667,0.5223958333333333
433,0.7630208333333334,0.5307291666666667
434,0.7677083333333333,0.5432291666666667
435,0.7703125,0.5583333333333333
436,0.7697916666666667,0.571875
437,0.7677083333333333,0.5817708333333333
446,0.7833333333333333,0.528125
447,0.7875,0.540625
448,0.6796875,0.5703125
449,0.6791666666666667,0.5791666666666667
450,0.6760416666666667,0.584375
459,0.6963541666666667,0.5151041666666667
460,0.7015625,0.5197916666666667
461,0.7046875,0.53125
462,0.7078125,0.5447916666666667
463,0.7083333333333334,0.559375
464,0.7057291666666666,0.571875
465,0.7026041666666667,0.5796875
475,0.7244791666666667,0.5192708333333333
476,0.7291666666666666,0.5296875
477,0.7328125,0.5427083333333333
478,0.7328125,0.5572916666666666
479,0.7317708333333334,0.5708333333333333
480,0.7286458333333333,0.5796875
489,0.7442708333333333,0.5182291666666666
490,0.7494791666666667,0.525
491,0.7546875,0.5364583333333334
492,0.759375,0.5505208333333333
493,0.759375,0.565625
494,0.7572916666666667,0.5760416666666667
503,0.765625,0.5223958333333333
504,0.7734375,0.528125
505,0.7786458333333334,0.5395833333333333
506,0.7833333333333333,0.5536458333333333
507,0.7838541666666666,0.5677083333333334
508,0.7802083333333333,0.5791666666666667
509,0.7755208333333333,0.5848958333333333
576,0.8197916666666667,0.4895833333333333
585,0.8380208333333333,0.43125
586,0.846875,0.44166666666666665
587,0.8510416666666667,0.45677083333333335
588,0.8515625,0.47239583333333335
589,0.8484375,0.48489583333333336
590,0.8432291666666667,0.49166666666666664
597,0.853125,0.42916666666666664
