index,u,v
0,0.771875,0.4375
1,0.7802083333333333,0.44479166666666664
2,0.7848958333333333,0.45625
3,0.7854166666666667,0.4708333333333333
4,0.7838541666666666,0.4817708333333333
5,0.7802083333333333,0.4859375
13,0.7942708333333334,0.434375
14,0.8015625,0.440625
15,0.8067708333333333,0.453125
16,0.8088541666666667,0.4671875
17,0.8057291666666667,0.47708333333333336
18,0.803125,0.4817708333333333
25,0.8130208333333333,0.43125
26,0.821875,0.43697916666666664
27,0.8286458333333333,0.4473958333333333
28,0.8333333333333334,0.4609375
29,0.83125,0.471875
30,0.8276041666666667,0.4786458333333333
37,0.8390625,0.43072916666666666
38,0.8479166666666667,0.4375
39,0.8546875,0.45
40,0.8557291666666667,0.4635416666666667
50,0.8770833333333333,0.44375
51,0.8802083333333334,0.45729166666666665
52,0.8770833333333333,0.46770833333333334
59,0.8864583333333333,0.4270833333333333
60,0.89375,0.4354166666666667
61,0.8994791666666667,0.4479166666666667
62,0.8984375,0.4609375
63,0.8947916666666667,0.46822916666666664
70,0.7802083333333333,0.434375
71,0.7890625,0.4390625
72,0.7947916666666667,0.44895833333333335
73,0.796875,0.4630208333333333
74,0.796875,0.47552083333333334
75,0.7942708333333334,0.48333333333333334
83,0.8057291666666667,0.4328125
84,0.8135416666666667,0.4401041666666667
85,0.81875,0.45260416666666664
86,0.8203125,0.465625
87,0.8182291666666667,0.47552083333333334
94,0.8197916666666667,0.43072916666666666
95,0.8276041666666667,0.4322916666666667
96,0.8369791666666667,0.4395833333333333
97,0.8432291666666667,0.45208333333333334
98,0.8447916666666667,0.465625
99,0.8427083333333333,0.475
108,0.8635416666666667,0.44479166666666664
109,0.8692708333333333,0.4588541666666667
110,0.8671875,0.46927083333333336
117,0.8739583333333333,0.42604166666666665
118,0.88125,0.43072916666666666
119,0.8869791666666667,0.4432291666666667
120,0.8901041666666667,0.45729166666666665
121,0.8885416666666667,0.4671875
127,0.8895833333333333,0.4270833333333333
256,0.6192708333333333,0.4265625
257,0.6270833333333333,0.4348958333333333
258,0.6328125,0.44635416666666666
259,0.6385416666666667,0.4588541666666667
260,0.6390625,0.47239583333333335
261,0.6307291666666667,0.48125
262,0.6270833333333333,0.46770833333333334
263,0.6260416666666667,0.45416666666666666
264,0.6223958333333334,0.4421875
265,0.6192708333333333,0.43333333333333335
266,0.6161458333333333,0.428125
320,0.6302083333333334,0.428125
321,0.6375,0.4328125
322,0.64375,0.44479166666666664
323,0.6453125,0.4583333333333333
324,0.6463541666666667,0.47239583333333335
325,0.646875,0.48489583333333336
326,0.6453125,0.49583333333333335
338,0.6369791666666667,0.428125
339,0.6432291666666666,0.43125
340,0.6479166666666667,0.43854166666666666
341,0.6536458333333334,0.44947916666666665
342,0.6557291666666667,0.4630208333333333
343,0.6557291666666667,0.478125
344,0.653125,0.4895833333333333
356,0.6520833333333333,0.4276041666666667
357,0.6578125,0.4322916666666667
358,0.6619791666666667,0.4421875
359,0.6661458333333333,0.45416666666666666
360,0.6645833333333333,0.46875
361,0.6630208333333333,0.4822916666666667
362,0.6598958333333333,0.49322916666666666
363,0.6567708333333333,0.5005208333333333
373,0.6635416666666667,0.4270833333333333
374,0.66875,0.4322916666666667
375,0.6734375,0.4421875
376,0.6760416666666667,0.4557291666666667
377,0.675,0.46875
378,0.6734375,0.4828125
379,0.6708333333333333,0.4942708333333333
380,0.6682291666666667,0.5020833333333333
384,0.6822916666666666,0.46822916666666664
385,0.6817708333333333,0.4822916666666667
386,0.6807291666666667,0.49375
387,0.6776041666666667,0.5005208333333333
397,0.69375,0.434375
