index,u,v
0,0.7953125,0.4401041666666667
1,0.8005208333333333,0.453125
2,0.8005208333333333,0.4666666666666667
3,0.7963541666666667,0.47604166666666664
11,0.809375,0.4166666666666667
12,0.8161458333333333,0.42291666666666666
13,0.8213541666666667,0.434375
14,0.825,0.4484375
15,0.825,0.4630208333333333
16,0.8234375,0.4708333333333333
23,0.8286458333333333,0.4161458333333333
24,0.8369791666666667,0.41875
25,0.8432291666666667,0.42916666666666664
26,0.8484375,0.4421875
27,0.8510416666666667,0.45729166666666665
28,0.8489583333333334,0.46822916666666664
35,0.85625,0.4161458333333333
36,0.8651041666666667,0.42135416666666664
37,0.871875,0.43125
38,0.8760416666666667,0.44635416666666666
39,0.8765625,0.45989583333333334
46,0.8796875,0.415625
47,0.8901041666666667,0.4171875
48,0.8973958333333333,0.4265625
50,0.903125,0.4546875
51,0.9005208333333333,0.46510416666666665
58,0.9171875,0.4203125
59,0.9234375,0.43125
60,0.9244791666666666,0.44635416666666666
61,0.9234375,0.45989583333333334
68,0.79375,0.4166666666666667
69,0.8010416666666667,0.421875
70,0.8078125,0.4317708333333333
71,0.8130208333333333,0.44479166666666664
72,0.8135416666666667,0.459375
73,0.8114583333333333,0.4708333333333333
81,0.8213541666666667,0.4171875
82,0.8286458333333333,0.421875
83,0.834375,0.43333333333333335
84,0.8380208333333333,0.4479166666666667
85,0.8380208333333333,0.4625
86,0.8354166666666667,0.4703125
93,0.8453125,0.4161458333333333
94,0.8515625,0.421875
95,0.859375,0.43385416666666665
96,0.8625,0.4479166666666667
97,0.8645833333333334,0.46197916666666666
98,0.8604166666666667,0.46979166666666666
104,0.8651041666666667,0.41510416666666666
105,0.8739583333333333,0.4166666666666667
106,0.8817708333333333,0.42552083333333335
109,0.8875,0.4661458333333333
116,0.903125,0.4166666666666667
117,0.9104166666666667,0.42552083333333335
118,0.9151041666666667,0.440625
119,0.9135416666666667,0.45416666666666666
120,0.9114583333333334,0.46510416666666665
126,0.9203125,0.41875
127,0.9276041666666667,0.4265625
256,0.6296875,0.4473958333333333
257,0.6354166666666666,0.46197916666666666
258,0.6401041666666667,0.47552083333333334
259,0.64375,0.4895833333333333
260,0.6427083333333333,0.5010416666666667
262,0.63125,0.5015625
263,0.63125,0.4895833333333333
264,0.6302083333333334,0.475
265,0.6286458333333333,0.45989583333333334
266,0.6260416666666667,0.4453125
267,0.6213541666666667,0.4348958333333333
268,0.6161458333333333,0.4265625
320,0.6416666666666667,0.44479166666666664
321,0.6489583333333333,0.4578125
322,0.6510416666666666,0.47291666666666665
323,0.6515625,0.4859375
324,0.65,0.4947916666666667
325,0.6489583333333333,0.5005208333333333
326,0.6421875,0.5046875
336,0.6421875,0.4192708333333333
337,0.6463541666666667,0.4244791666666667
338,0.6505208333333333,0.43385416666666665
339,0.6552083333333333,0.44583333333333336
340,0.6604166666666667,0.4609375
341,0.6625,0.4744791666666667
342,0.6609375,0.48541666666666666
343,0.659375,0.49322916666666666
354,0.6552083333333333,0.41822916666666665
355,0.6609375,0.42291666666666666
356,0.6661458333333333,0.4322916666666667
357,0.6708333333333333,0.44635416666666666
358,0.6739583333333333,0.4609375
359,0.6734375,0.475
360,0.671875,0.48541666666666666
361,0.6671875,0.49270833333333336
371,0.6682291666666667,0.4166666666666667
372,0.6734375,0.4203125
373,0.6796875,0.4296875
374,0.684375,0.44427083333333334
375,0.6859375,0.4583333333333333
376,0.6848958333333334,0.4734375
377,0.68125,0.48333333333333334
378,0.6776041666666667,0.490625
384,0.690625,0.48125
385,0.6864583333333333,0.4895833333333333
395,0.6984375,0.4192708333333333
396,0.7052083333333333,0.4265625
397,0.7109375,0.4401041666666667
398,0.7130208333333333,0.45416666666666666
399,0.7140625,0.46770833333333334
400,0.7114583333333333,0.4796875
401,0.7088541666666667,0.4869791666666667
410,0.7203125,0.41875
411,0.7265625,0.425
412,0.7328125,0.4354166666666667
413,0.7364583333333333,0.45
414,0.7375,0.4640625
415,0.7364583333333333,0.4765625
416,0.7338541666666667,0.48489583333333336
425,0.746875,0.4197916666666667
426,0.753125,0.4276041666666667
427,0.7588541666666667,0.4390625
428,0.7635416666666667,0.453125
429,0.7630208333333334,0.4666666666666667
430,0.7614583333333333,0.478125
431,0.7583333333333333,0.48385416666666664
439,0.771875,0.4197916666666667
440,0.7791666666666667,0.4265625
441,0.784375,0.4375
442,0.7875,0.45208333333333334
443,0.7885416666666667,0.465625
444,0.7859375,0.47552083333333334
445,0.7817708333333333,0.48020833333333335
451,0.6807291666666667,0.41770833333333335
452,0.6864583333333333,0.42083333333333334
453,0.6942708333333333,0.42864583333333334
454,0.6994791666666667,0.44166666666666665
455,0.7020833333333333,0.45677083333333335
456,0.7026041666666667,0.4703125
457,0.7010416666666667,0.48125
458,0.6979166666666666,0.48854166666666665
467,0.7078125,0.41875
468,0.7140625,0.42291666666666666
469,0.7208333333333333,0.4348958333333333
470,0.7244791666666667,0.4479166666666667
471,0.7270833333333333,0.4630208333333333
472,0.7244791666666667,0.47604166666666664
473,0.7229166666666667,0.48541666666666666
482,0.73125,0.4203125
483,0.7375,0.4244791666666667
484,0.7442708333333333,0.434375
485,0.7484375,0.44895833333333335
486,0.7510416666666667,0.4635416666666667
487,0.7505208333333333,0.475
488,0.746875,0.48385416666666664
497,0.7609375,0.421875
498,0.7671875,0.4317708333333333
499,0.7723958333333333,0.44375
500,0.775,0.4583333333333333
501,0.7744791666666667,0.4713541666666667
502,0.7729166666666667,0.4791666666666667
510,0.78125,0.41770833333333335
511,0.7875,0.42552083333333335
578,0.7833333333333333,0.5130208333333334
579,0.7895833333333333,0.521875
580,0.79375,0.5348958333333333
581,0.79375,0.5494791666666666
582,0.7916666666666666,0.5604166666666667
591,0.8026041666666667,0.5125
592,0.8104166666666667,0.5197916666666667
593,0.8151041666666666,0.53125
594,0.8182291666666667,0.5447916666666667
595,0.8171875,0.5572916666666666
596,0.8130208333333333,0.5651041666666666
604,0.8270833333333333,0.5145833333333333
605,0.834375,0.521875
606,0.8401041666666667,0.5338541666666666
607,0.840625,0.546875
608,0.840625,0.5598958333333334
609,0.8354166666666667,0.5651041666666666
616,0.8453125,0.515625
617,0.853125,0.5213541666666667
618,0.8619791666666666,0.5302083333333333
621,0.8604166666666667,0.5651041666666666
628,0.8713541666666667,0.5171875
629,0.8791666666666667,0.5244791666666667
630,0.8864583333333333,0.5354166666666667
631,0.8875,0.5489583333333333
632,0.8854166666666666,0.5609375
640,0.6921875,0.5479166666666667
641,0.6901041666666666,0.5614583333333333
642,0.6864583333333333,0.5697916666666667
643,0.6817708333333333,0.571875
652,0.6973958333333333,0.503125
653,0.7036458333333333,0.5078125
654,0.7098958333333333,0.5171875
655,0.7140625,0.5302083333333333
656,0.715625,0.5442708333333334
657,0.7151041666666667,0.55625
658,0.7104166666666667,0.565625
659,0.70625,0.5703125
668,0.7234375,0.5046875
669,0.7286458333333333,0.5104166666666666
670,0.7338541666666667,0.5208333333333334
671,0.7364583333333333,0.5338541666666666
672,0.7380208333333333,0.5484375
673,0.734375,0.5588541666666667
674,0.73125,0.5666666666666667
683,0.7427083333333333,0.5052083333333334
684,0.7494791666666667,0.5104166666666666
685,0.75625,0.5197916666666667
686,0.7604166666666666,0.5328125
687,0.7609375,0.546875
688,0.759375,0.5588541666666667
689,0.75625,0.5661458333333333
697,0.7619791666666667,0.5078125
698,0.7697916666666667,0.5104166666666666
699,0.7760416666666666,0.51875
700,0.7807291666666667,0.5307291666666667
701,0.7828125,0.5453125
702,0.7822916666666667,0.5572916666666666
703,0.778125,0.5635416666666667
712,0.7932291666666667,0.5130208333333334
713,0.8010416666666667,0.5223958333333333
714,0.80625,0.5348958333333333
715,0.8072916666666666,0.5473958333333333
716,0.8057291666666667,0.559375
717,0.8010416666666667,0.5651041666666666
725,0.8161458333333333,0.5130208333333334
726,0.8234375,0.5208333333333334
727,0.8291666666666667,0.5322916666666667
728,0.83125,0.5463541666666667
729,0.8286458333333333,0.5583333333333333
730,0.825,0.5651041666666666
737,0.8317708333333333,0.5151041666666667
738,0.840625,0.5171875
739,0.8489583333333334,0.5260416666666666
740,0.8541666666666666,0.5385416666666667
741,0.85625,0.5526041666666667
742,0.8526041666666667,0.5625
743,0.846875,0.5651041666666666
750,0.8609375,0.5197916666666667
751,0.8697916666666666,0.5265625
752,0.8765625,0.5375
762,0.8875,0.5234375
763,0.8953125,0.5333333333333333
764,0.8989583333333333,0.5463541666666667
765,0.896875,0.5583333333333333
833,0.65,0.5010416666666667
834,0.6536458333333334,0.509375
835,0.659375,0.5203125
836,0.6604166666666667,0.534375
837,0.6604166666666667,0.5489583333333333
838,0.6578125,0.5609375
839,0.6541666666666667,0.5697916666666667
840,0.65,0.5755208333333334
851,0.6572916666666667,0.5041666666666667
852,0.6625,0.5109375
853,0.6666666666666666,0.5213541666666667
854,0.66875,0.5348958333333333
855,0.6703125,0.5494791666666666
856,0.6661458333333333,0.5609375
857,0.6635416666666667,0.5692708333333333
858,0.6598958333333333,0.5723958333333333
868,0.6671875,0.5026041666666666
869,0.6713541666666667,0.5098958333333333
870,0.6755208333333333,0.5213541666666667
871,0.6802083333333333,0.534375
872,0.6791666666666667,0.5484375
873,0.6776041666666667,0.559375
874,0.6734375,0.5677083333333334
875,0.6682291666666667,0.5713541666666667
885,0.6796875,0.5041666666666667
886,0.684375,0.5119791666666667
887,0.6890625,0.5239583333333333
888,0.6901041666666666,0.5375
889,0.6890625,0.5515625
890,0.6854166666666667,0.5630208333333333
891,0.6807291666666667,0.5697916666666667
913,0.6395833333333333,0.5796875
914,0.6416666666666667,0.575
915,0.6447916666666667,0.5666666666666667
916,0.6489583333333333,0.55625
917,0.6536458333333334,0.5432291666666667
918,0.6541666666666667,0.5296875
920,0.6442708333333333,0.5286458333333334
921,0.6427083333333333,0.5416666666666666
922,0.6395833333333333,0.5552083333333333
923,0.6364583333333333,0.5666666666666667
924,0.6328125,0.5739583333333333
926,0.6265625,0.5791666666666667
965,0.6875,0.503125
966,0.6932291666666667,0.5088541666666667
967,0.6994791666666667,0.51875
968,0.7036458333333333,0.5322916666666667
969,0.7046875,0.5463541666666667
970,0.7041666666666667,0.5572916666666666
971,0.6994791666666667,0.5671875
972,0.6953125,0.571875
981,0.7104166666666667,0.5041666666666667
982,0.7166666666666667,0.5088541666666667
983,0.7223958333333333,0.5203125
984,0.7255208333333333,0.5322916666666667
985,0.7260416666666667,0.5458333333333333
986,0.7244791666666667,0.5578125
987,0.7203125,0.5661458333333333
988,0.7151041666666667,0.5692708333333333
997,0.7359375,0.5072916666666667
998,0.7421875,0.5151041666666667
999,0.7463541666666667,0.5276041666666667
1000,0.7489583333333333,0.5416666666666666
1001,0.7479166666666667,0.5536458333333333
1002,0.7447916666666666,0.5635416666666667
1003,0.7411458333333333,0.5677083333333334
1011,0.7546875,0.5072916666666667
1012,0.7614583333333333,0.5114583333333333
1013,0.7661458333333333,0.5213541666666667
1014,0.7703125,0.5348958333333333
1015,0.7723958333333333,0.5484375
1016,0.7708333333333334,0.559375
1017,0.7677083333333333,0.565625
1024,0.5723958333333333,0.5661458333333333
1025,0.5739583333333333,0.5588541666666667
1026,0.5817708333333333,0.5515625
1027,0.5890625,0.5588541666666667
1028,0.5885416666666666,0.5661458333333333
1029,0.5859375,0.571875
1030,0.5828125,0.575
1031,0.5791666666666667,0.5776041666666667
1050,0.5932291666666667,0.5776041666666667
1051,0.5963541666666666,0.5739583333333333
1052,0.6,0.5671875
1053,0.6036458333333333,0.5598958333333334
1054,0.6078125,0.5505208333333333
1055,0.6166666666666667,0.540625
1056,0.61875,0.5515625
1057,0.6145833333333334,0.5625
1058,0.6114583333333333,0.5703125
1059,0.6083333333333333,0.5765625
1060,0.6046875,0.5791666666666667
1081,0.6203125,0.5765625
1082,0.6234375,0.5708333333333333
1083,0.628125,0.5614583333333333
1084,0.6322916666666667,0.5494791666666666
1085,0.6348958333333333,0.5380208333333333
