index,u,v
2432,0.5630208333333333,0.5234375
2433,0.5630208333333333,0.5338541666666666
2434,0.5604166666666667,0.5447916666666667
2436,0.5755208333333334,0.5458333333333333
2437,0.575,0.5354166666666667
2438,0.5765625,0.5255208333333333
2439,0.5776041666666667,0.5125
2440,0.5786458333333333,0.4979166666666667
2441,0.578125,0.4822916666666667
2442,0.5776041666666667,0.46770833333333334
2443,0.5744791666666667,0.4557291666666667
2444,0.5723958333333333,0.44635416666666666
2445,0.5692708333333333,0.4395833333333333
2455,0.5859375,0.4401041666666667
2456,0.5869791666666667,0.446875
2457,0.5885416666666666,0.45729166666666665
2458,0.590625,0.46979166666666666
2459,0.5927083333333333,0.484375
2460,0.59375,0.49947916666666664
2461,0.5921875,0.5140625
2462,0.5895833333333333,0.5260416666666666
2463,0.5885416666666666,0.5364583333333334
2464,0.5864583333333333,0.5453125
2466,0.6005208333333333,0.54375
2467,0.603125,0.5348958333333333
2468,0.60625,0.525
2469,0.6067708333333334,0.5119791666666667
2470,0.6088541666666667,0.49635416666666665
2471,0.6078125,0.4817708333333333
2472,0.6057291666666667,0.4671875
2473,0.603125,0.45364583333333336
2474,0.6015625,0.44479166666666664
2475,0.5973958333333333,0.4395833333333333
2485,0.609375,0.43697916666666664
2486,0.6119791666666666,0.4427083333333333
2487,0.6140625,0.45260416666666664
2488,0.6177083333333333,0.4666666666666667
2489,0.6213541666666667,0.48020833333333335
2490,0.621875,0.49635416666666665
2491,0.6208333333333333,0.5109375
2492,0.61875,0.5244791666666667
2493,0.615625,0.5348958333333333
2494,0.6135416666666667,0.5411458333333333
2495,0.6109375,0.5473958333333333
2496,0.5651041666666666,0.5140625
2497,0.5651041666666666,0.49895833333333334
2498,0.5640625,0.48333333333333334
2499,0.5619791666666667,0.46875
2500,0.5598958333333334,0.4557291666666667
2501,0.55625,0.4453125
2513,0.5442708333333334,0.4505208333333333
2514,0.5463541666666667,0.46041666666666664
2515,0.5505208333333333,0.4739583333333333
2516,0.5510416666666667,0.48854166666666665
2517,0.5510416666666667,0.5041666666666667
2518,0.5505208333333333,0.5177083333333333
