index,u,v
0,0.8083333333333333,0.5401041666666667
8,0.8359375,0.4786458333333333
9,0.84375,0.48854166666666665
10,0.8479166666666667,0.5036458333333333
11,0.8479166666666667,0.5192708333333333
12,0.8442708333333333,0.5328125
13,0.8390625,0.5411458333333333
20,0.85625,0.48125
21,0.865625,0.4859375
22,0.8723958333333334,0.49895833333333334
23,0.8729166666666667,0.515625
24,0.8703125,0.5302083333333333
25,0.8651041666666667,0.5401041666666667
33,0.8927083333333333,0.49114583333333334
34,0.8994791666666667,0.503125
35,0.9005208333333333,0.5197916666666667
36,0.8963541666666667,0.5354166666666667
37,0.890625,0.5432291666666667
44,0.9145833333333333,0.4942708333333333
45,0.9234375,0.503125
46,0.928125,0.5197916666666667
47,0.9255208333333333,0.5348958333333333
48,0.9208333333333333,0.5453125
55,0.9390625,0.49947916666666664
56,0.9484375,0.509375
57,0.9520833333333333,0.5260416666666666
58,0.9484375,0.540625
59,0.9401041666666666,0.5489583333333333
65,0.8177083333333334,0.478125
66,0.8260416666666667,0.484375
67,0.83125,0.4973958333333333
68,0.8333333333333334,0.5140625
69,0.8307291666666666,0.5276041666666667
70,0.8265625,0.5380208333333333
78,0.8479166666666667,0.48072916666666665
79,0.8557291666666667,0.4895833333333333
80,0.8598958333333333,0.5041666666666667
81,0.8614583333333333,0.5213541666666667
82,0.8557291666666667,0.5354166666666667
83,0.8510416666666667,0.5421875
90,0.8723958333333334,0.484375
91,0.88125,0.49114583333333334
92,0.8859375,0.5041666666666667
93,0.8864583333333333,0.5213541666666667
94,0.8822916666666667,0.534375
95,0.8770833333333333,0.5427083333333333
102,0.9005208333333333,0.49166666666666664
103,0.909375,0.5
104,0.9125,0.515625
105,0.9114583333333334,0.5317708333333333
106,0.9057291666666667,0.5421875
113,0.9255208333333333,0.496875
114,0.9348958333333334,0.5041666666666667
115,0.9416666666666667,0.5203125
116,0.940625,0.5354166666666667
117,0.9338541666666667,0.5458333333333333
124,0.9520833333333333,0.503125
125,0.9598958333333333,0.5145833333333333
126,0.9604166666666667,0.5307291666666667
127,0.9526041666666667,0.5442708333333334
265,0.625,0.5645833333333333
266,0.6255208333333333,0.5609375
267,0.6255208333333333,0.5536458333333333
269,0.6291666666666667,0.5302083333333333
270,0.6328125,0.5151041666666667
271,0.6338541666666667,0.49895833333333334
272,0.6328125,0.48489583333333336
273,0.6302083333333334,0.47291666666666665
274,0.6260416666666667,0.4666666666666667
280,0.6416666666666667,0.4713541666666667
281,0.64375,0.478125
282,0.6458333333333334,0.4895833333333333
283,0.6458333333333334,0.5052083333333334
284,0.6458333333333334,0.5208333333333334
320,0.6427083333333333,0.5598958333333334
331,0.6494791666666667,0.46822916666666664
332,0.6536458333333334,0.47291666666666665
333,0.6567708333333333,0.4822916666666667
334,0.6583333333333333,0.49635416666666665
335,0.6583333333333333,0.5114583333333333
336,0.6583333333333333,0.5276041666666667
337,0.6572916666666667,0.5401041666666667
338,0.6567708333333333,0.5515625
339,0.6567708333333333,0.55625
349,0.6609375,0.46927083333333336
350,0.6651041666666667,0.4739583333333333
351,0.6682291666666667,0.4828125
352,0.6703125,0.49635416666666665
353,0.6723958333333333,0.5114583333333333
354,0.6734375,0.5270833333333333
355,0.6739583333333333,0.540625
356,0.6739583333333333,0.5510416666666667
367,0.6765625,0.4739583333333333
368,0.6807291666666667,0.4817708333333333
369,0.6848958333333334,0.49322916666666666
370,0.6875,0.5083333333333333
371,0.6895833333333333,0.5244791666666667
372,0.6890625,0.5390625
373,0.6895833333333333,0.5489583333333333
390,0.7015625,0.46979166666666666
391,0.70625,0.475
392,0.7104166666666667,0.484375
393,0.7145833333333333,0.4979166666666667
394,0.7166666666666667,0.5135416666666667
395,0.7197916666666667,0.5286458333333334
396,0.7208333333333333,0.540625
406,0.7322916666666667,0.471875
407,0.7369791666666666,0.47760416666666666
408,0.7416666666666667,0.4890625
409,0.7453125,0.5036458333333333
410,0.746875,0.5197916666666667
411,0.746875,0.5338541666666666
412,0.7442708333333333,0.5411458333333333
421,0.7598958333333333,0.47291666666666665
422,0.7661458333333333,0.478125
423,0.771875,0.4895833333333333
424,0.7744791666666667,0.5057291666666667
425,0.775,0.521875
426,0.7734375,0.534375
427,0.7713541666666667,0.5411458333333333
435,0.7854166666666667,0.4744791666666667
436,0.7932291666666667,0.478125
437,0.8,0.4890625
438,0.8041666666666667,0.5041666666666667
439,0.8041666666666667,0.5197916666666667
440,0.8020833333333334,0.5322916666666667
441,0.7984375,0.540625
448,0.6942708333333333,0.47708333333333336
449,0.6989583333333333,0.4875
450,0.7026041666666667,0.5020833333333333
451,0.7041666666666667,0.5182291666666666
452,0.7052083333333333,0.5333333333333333
453,0.7052083333333333,0.54375
463,0.7177083333333333,0.4708333333333333
464,0.7229166666666667,0.47760416666666666
465,0.7270833333333333,0.4890625
466,0.7307291666666667,0.503125
467,0.7338541666666667,0.5197916666666667
468,0.7328125,0.5338541666666666
469,0.7328125,0.5416666666666666
478,0.7442708333333333,0.4708333333333333
479,0.7494791666666667,0.4765625
480,0.7546875,0.4864583333333333
481,0.7583333333333333,0.5020833333333333
482,0.7598958333333333,0.51875
483,0.759375,0.5317708333333333
484,0.7572916666666667,0.5411458333333333
